,image_id,time,country_code,weather,road_type,road_condition,time_of_day,num_vehicles,longitude,latitude,solar_angle_elevation
4,000004,1618762577.33692,0,4,0,0,0,42,21.005466258102004,52.2286115617928,11.891281337810383
5,000005,1619702277.999021,0,4,0,0,0,40,21.02016397130492,52.21191661037278,40.51048789347493
8,000008,1619423870.776632,0,2,0,0,0,13,21.01732795038637,52.2368953210437,40.47360206843898
10,000010,1618761302.782621,0,4,0,0,0,21,21.01048578693129,52.23557299973375,15.081412877115568
29,000029,1618760302.333213,0,4,0,0,0,17,21.01822220476941,52.22023943962796,17.655395250079252
39,000039,1619596852.776303,0,0,0,0,0,34,21.003984666971135,52.23424072525668,41.490165346028036
44,000044,1618656025.003376,0,4,0,0,0,18,20.97812363058855,52.244410100078674,48.54761911459895
45,000045,1618399885.221029,0,6,0,1,0,15,20.989335335147583,52.21931305201232,46.10769531582177
49,000049,1619519992.223232,0,2,0,0,0,38,21.071192073111153,52.22466599059111,51.88384752995733
52,000052,1618941457.443449,0,3,0,0,1,17,21.054809252786757,52.23135470580458,-2.5367889519872193
75,000075,1619373311.88663,0,3,0,0,1,26,21.021579199008247,52.180038136522015,-0.8760436699863732
77,000077,1619702234.664964,0,4,0,0,0,49,21.020876636932698,52.2109005301375,40.51048789347493
94,000094,1620113929.557878,0,4,0,0,0,10,21.007541242450525,52.23497379908032,40.271503756689285
101,000101,1619682509.221812,0,4,0,0,0,17,20.994332605354135,52.2290790629699,40.18948430514285
108,000108,1619523645.551038,0,2,0,0,0,28,21.01486146761111,52.246793133238334,49.631555055172846
111,000111,1618827982.114131,0,2,0,0,0,34,20.999800431841663,52.23068213450879,49.219781238802035
126,000126,1618761873.891575,0,4,0,0,0,3,21.03044565909893,52.239373259085205,13.700386768090723
131,000131,1619701636.887665,0,4,0,0,0,34,21.024785327715602,52.18627874331652,41.774903001374405
136,000136,1618828509.889879,0,2,0,0,0,11,21.00072342225317,52.2016858843641,49.29119123968376
139,000139,1619702119.662935,0,4,0,0,0,36,21.021471397813045,52.209550866166964,40.76450530505108
141,000141,1619691671.660788,0,2,0,0,0,16,20.98372902996872,52.23148805831963,52.43347125305323
142,000142,1619704328.668352,0,4,0,0,0,41,20.98119370247756,52.25354443944506,35.84449878490151
143,000143,1619681715.10928,0,4,0,0,0,6,20.94125302034719,52.23929206338523,38.45653061714751
150,000150,1618400149.558877,0,6,0,1,0,23,20.9769644554148,52.21114444391013,45.90704800413365
161,000161,1619702171.330477,0,4,0,0,0,40,21.021095350818726,52.210351630778916,40.63779378725927
163,000163,1618654717.115357,0,4,0,0,0,57,21.007019623843124,52.234939047016525,48.40664324476731
164,000164,1618400367.995972,0,6,0,1,0,18,20.989428996509005,52.2245811079003,45.66826325017065
168,000168,1618392836.334244,0,6,0,1,0,12,21.058831914964482,52.266931454214905,45.57168876263982
175,000175,1619423909.110572,0,2,0,0,0,30,21.019685282348778,52.23725248227944,40.59957338195695
180,000180,1618828596.557975,0,2,0,0,0,7,20.99955358087963,52.2053684474446,49.28756131463141
190,000190,1618938313.223027,0,2,0,0,0,12,21.013732395547706,52.24666608616051,5.055346621809278
192,000192,1619702595.671281,0,4,0,0,0,32,21.01420512028704,52.225890779726655,39.73564632065505
222,000222,1619597096.446854,0,0,0,0,0,9,21.017117109159617,52.236837399631014,41.98304522434858
240,000240,1619692098.219923,0,2,0,0,0,10,20.989339390577495,52.219290134676385,52.51186676281851
245,000245,1618761722.556085,0,4,0,0,0,11,21.02014167403688,52.23723735339634,14.010651804019034
271,000271,1619692413.558755,0,4,0,0,0,38,20.98372488571338,52.19864482204059,52.55092451309267
273,000273,1618761530.553032,0,4,0,0,0,1,21.017256143203767,52.2391193151138,14.61394859972809
274,000274,1618465921.332277,0,7,0,1,0,21,21.016572288050586,52.230609727194825,19.50346431755773
276,000276,1618762589.670473,0,4,0,0,0,20,21.003276825616208,52.22817513706772,11.891281337810383
281,000281,1618761750.889901,0,4,0,0,0,5,21.02053962860462,52.2364425011332,14.002944615197833
